timestamp,message
1771066487000,2026-02-14 10:54:47 UTC:10.0.1.68(33400):yukpo_admin@yukpo:[7176]:ERROR:  column e.status does not exist at character 300
1771066487000,"2026-02-14 10:54:47 UTC:10.0.1.68(33400):yukpo_admin@yukpo:[7176]:HINT:  Perhaps you meant to reference the column ""ev.status""."
1771066487000,"2026-02-14 10:54:47 UTC:10.0.1.68(33400):yukpo_admin@yukpo:[7176]:STATEMENT:  
	        SELECT
	            e.id AS entry_id,
	            e.service_id,
	            e.submitted_by_user_id,
	            ev.display_name AS event_display_name
	        FROM global_promo_entries e
	        JOIN global_promo_events ev ON ev.id = e.event_id
	        WHERE ev.status = 'live'
	          AND e.status = 'approved'"
1771066487000,"2026-02-14 10:54:47 UTC:10.0.1.68(47620):yukpo_admin@yukpo:[7153]:ERROR:  column ""last_error"" does not exist at character 232"
1771066487000,"2026-02-14 10:54:47 UTC:10.0.1.68(47620):yukpo_admin@yukpo:[7153]:STATEMENT:  SELECT id,
	                             media_id,
	                             platform,
	                             payload,
	                             status,
	                             attempt,
	                             last_error,
	                             scheduled_for,
	                             created_at,
	                             updated_at
	                     FROM social_publication_jobs
	                     WHERE status = 'queued' AND scheduled_for <= NOW()
	                     ORDER BY scheduled_for ASC
	                     LIMIT $1"
1771066517000,2026-02-14 10:55:17 UTC:10.0.1.68(47620):yukpo_admin@yukpo:[7153]:ERROR:  column e.status does not exist at character 300
1771066517000,"2026-02-14 10:55:17 UTC:10.0.1.68(47620):yukpo_admin@yukpo:[7153]:HINT:  Perhaps you meant to reference the column ""ev.status""."
1771066517000,"2026-02-14 10:55:17 UTC:10.0.1.68(47620):yukpo_admin@yukpo:[7153]:STATEMENT:  
	        SELECT
	            e.id AS entry_id,
	            e.service_id,
	            e.submitted_by_user_id,
	            ev.display_name AS event_display_name
	        FROM global_promo_entries e
	        JOIN global_promo_events ev ON ev.id = e.event_id
	        WHERE ev.status = 'live'
	          AND e.status = 'approved'"
1771066547000,2026-02-14 10:55:47 UTC:10.0.1.68(56696):yukpo_admin@yukpo:[7206]:ERROR:  column e.status does not exist at character 300
1771066547000,"2026-02-14 10:55:47 UTC:10.0.1.68(56696):yukpo_admin@yukpo:[7206]:HINT:  Perhaps you meant to reference the column ""ev.status""."
